["config": {"fecha":{self.fecha}, "hora":{self.hora}, "FPS":{self.fps},"FPSDist":{self.fpsdist}, "FPSAp":{self.fpsapa}, "Confianza":{self.conf}, "CantidadApariciones": {self.cantapa}, "DeltaTiempo": {self.tiempo}},"data":]2|127|98|0|0|1130.5|1352|1
2|128|97|78|59|1207.0|1354|1
2|129|97|135|101|1220.0|1356|1
2|126|95|139|105|2179.5|1358|1
2|124|93|131|98|2774.0|1360|1
2|119|92|120|93|2421.0|1362|1
2|117|91|115|90|3224.5|1364|1
2|117|90|115|89|3733.0|1366|1
2|117|89|116|88|4776.0|1368|1
2|114|86|112|84|6577.0|1370|1
2|114|84|112|81|7837.0|1372|1
2|112|83|110|81|7308.0|1374|1
2|111|82|109|80|8147.0|1376|1
2|110|81|108|79|7753.5|1378|1
2|111|79|110|77|8674.0|1380|1
2|110|77|109|75|9578.5|1382|1
2|105|74|103|71|7859.5|1384|1
2|104|67|101|63|6917.0|1386|1
2|106|65|105|61|8369.0|1388|1
2|106|64|106|61|9029.5|1390|1
2|106|59|106|55|9866.0|1392|1
2|102|53|100|48|8923.5|1394|1
2|99|42|96|35|6555.0|1396|1
2|101|38|99|31|6841.0|1398|1
2|102|40|102|36|7926.5|1400|1
2|102|37|102|34|8655.0|1402|1
2|104|30|104|26|8842.0|1404|1
2|103|28|103|24|9411.0|1406|1
2|102|25|101|21|8724.5|1408|1
2|105|21|105|17|8660.5|1410|1
2|108|21|109|18|8745.5|1412|1
2|105|22|105|21|9451.0|1414|1
2|101|20|99|19|8763.5|1416|1
2|98|15|95|12|5200.5|1418|1
2|99|10|97|6|3394.5|1420|1
2|106|8|107|4|3091.5|1422|1
2|104|7|105|4|3146.5|1424|1
2|101|6|100|4|2323.5|1426|1
2|99|3|97|1|735.5|1428|1
2|104|2|104|0|802.0|1432|1
2|104|2|105|0|615.0|1434|1
2|102|2|102|1|476.0|1436|0
3|116|100|0|0|1419.5|1470|1
3|117|100|72|61|1264.5|1472|1
3|117|99|122|103|1709.0|1474|1
3|117|98|130|108|2267.0|1476|1
3|119|100|127|107|1403.0|1478|1
3|123|99|128|102|1827.0|1480|1
3|123|98|126|98|3538.5|1482|1
3|119|97|119|96|3096.0|1484|1
3|119|97|118|96|3535.0|1486|1
3|119|96|118|95|3787.5|1488|1
3|118|94|117|92|4448.5|1490|1
3|117|94|116|93|5058.5|1492|1
3|119|92|119|90|6508.0|1494|1
3|121|91|122|89|7137.0|1496|1
3|121|91|121|90|7216.0|1498|1
3|122|89|122|87|7619.0|1500|1
3|124|86|125|84|8013.5|1502|1
3|123|85|123|83|8189.5|1504|1
3|124|82|124|79|8284.0|1506|1
3|127|78|128|75|8521.0|1508|1
3|129|76|130|73|8439.5|1510|1
3|129|74|130|71|8076.5|1512|1
3|130|71|130|68|8352.0|1514|1
3|129|69|129|66|8345.5|1516|1
3|130|66|130|63|7943.5|1518|1
3|133|63|134|60|8514.5|1520|1
3|132|64|132|62|8486.0|1522|1
3|131|64|130|63|8306.0|1524|1
3|130|64|129|63|8436.5|1526|1
3|130|64|129|63|8418.0|1528|1
3|130|64|129|64|8421.0|1530|1
3|130|64|129|64|8528.0|1532|1
3|130|64|129|64|8480.0|1534|1
3|130|65|129|65|8515.5|1536|1
3|130|65|129|65|8522.5|1538|1
3|130|66|130|66|8317.0|1540|1
3|130|65|130|65|8069.5|1542|1
3|129|64|128|63|7728.5|1544|1
3|129|62|128|60|7658.5|1546|1
3|131|61|131|59|7510.0|1548|1
3|131|61|131|60|7348.5|1550|1
3|132|60|132|59|7302.5|1552|1
3|131|58|131|56|6909.5|1554|1
3|133|57|133|55|6646.0|1556|1
3|132|55|132|53|6156.5|1558|1
3|132|54|131|52|5847.0|1560|1
3|132|54|131|53|5461.0|1562|1
3|131|53|130|52|5067.5|1564|1
3|130|52|129|51|4625.0|1566|1
3|131|51|130|50|4713.5|1568|1
3|131|47|131|45|3631.5|1568|1
3|132|49|132|47|4451.5|1570|1
3|130|44|129|42|5553.0|1590|1
3|130|45|129|43|6703.0|1592|1
3|130|46|129|45|7250.5|1594|1
3|128|45|127|44|7912.0|1596|1
3|130|46|129|46|7854.5|1598|1
3|127|43|126|42|7924.5|1600|1
3|126|37|124|34|8208.0|1602|1
3|126|37|125|34|8444.5|1604|1
3|124|35|122|32|7806.0|1606|1
3|124|33|123|31|7488.5|1608|1
3|121|30|119|27|7468.0|1610|1
3|120|25|118|21|7471.0|1612|1
3|118|24|116|21|7483.0|1614|1
3|118|23|116|21|7333.0|1616|1
