4|74|71|73|68|8920.0|1982|0
4|75|68|75|65|8660.0|1984|0
4|75|62|75|58|8418.5|1986|0
4|73|62|72|58|9023.0|1988|0
4|74|62|73|60|9483.5|1990|0
4|72|60|71|58|9138.5|1992|0
4|74|60|73|59|9700.0|1994|0
4|75|57|75|55|9341.5|1996|0
4|77|51|78|47|8019.5|1998|0
4|77|50|78|46|8165.0|2000|0
4|76|47|76|44|8395.5|2002|0
4|73|43|71|39|7564.0|2004|0
4|67|40|63|36|5445.5|2006|0
4|68|40|65|37|6327.5|2008|0
4|70|42|69|41|7444.0|2010|0
4|70|40|70|39|7500.0|2012|0
4|70|40|70|39|7737.0|2014|0
4|70|40|70|39|8195.5|2016|0
4|68|39|67|38|8176.5|2018|0
4|65|38|63|37|8203.0|2020|0
4|65|38|63|37|8194.0|2022|0
4|67|37|66|36|8103.5|2024|0
4|68|39|68|39|8720.0|2026|0
4|70|37|71|36|8994.0|2028|0
4|71|36|72|35|9266.5|2030|0
4|72|36|73|35|8851.5|2032|0
4|73|38|74|38|8708.5|2034|0
4|73|40|73|41|8795.0|2036|0
4|71|39|70|39|8974.0|2038|0
4|70|36|69|35|8711.0|2040|0
4|70|33|69|30|8735.0|2042|0
4|71|32|70|30|8201.5|2044|0
4|72|33|72|32|8471.0|2046|0
4|72|32|72|31|8288.0|2048|0
4|73|32|73|31|7964.5|2050|0
4|75|31|76|30|7373.5|2052|0
4|76|29|77|27|8387.0|2054|0
4|77|27|78|25|7985.0|2056|0
4|78|25|79|23|8395.0|2058|0
4|79|23|80|21|7836.0|2060|0
4|84|21|86|19|7125.5|2062|0
4|83|21|84|19|7727.0|2064|0
4|83|22|83|21|8556.5|2066|0
4|83|19|83|18|8670.5|2068|0
4|83|16|83|14|8598.0|2070|0
4|86|15|87|13|8632.0|2072|0
4|87|13|88|11|7305.0|2074|0
4|88|12|89|10|8001.0|2076|0
4|86|12|86|11|8477.5|2078|0
4|85|10|84|8|7545.5|2080|0
4|87|9|87|7|6855.0|2082|0
4|87|7|87|5|5156.5|2084|0
4|92|6|93|4|3703.5|2086|0
4|89|6|89|5|3820.0|2088|0
4|91|5|91|4|3217.0|2090|0
4|94|3|95|1|1510.0|2092|0
6|96|90|0|0|1912.0|2538|0
6|96|90|59|55|2104.0|2540|0
6|95|90|99|94|2236.0|2542|0
6|94|90|104|100|2367.0|2544|0
6|94|90|100|96|2706.0|2546|0
6|94|89|96|91|3148.0|2548|0
6|95|87|96|86|3614.0|2550|0
6|97|85|98|83|4309.5|2552|0
6|97|84|97|82|4985.0|2554|0
6|96|82|96|80|5878.5|2556|0
6|95|81|94|79|6728.0|2558|0
6|95|79|94|77|7330.0|2560|0
6|95|78|94|76|7691.5|2562|0
6|95|74|94|71|7341.0|2564|0
6|94|74|93|72|7935.0|2566|0
6|95|70|94|67|7301.0|2568|0
6|96|66|96|62|7381.0|2570|0
6|94|64|93|61|7158.0|2572|0
6|94|63|93|60|7269.0|2574|0
6|94|60|93|58|7401.0|2576|0
6|93|57|92|54|7019.0|2578|0
6|91|53|89|49|6765.5|2580|0
6|92|65|91|66|10433.5|2582|0
6|91|63|90|65|9936.5|2584|0
6|91|61|90|61|10055.5|2586|0
6|89|44|88|38|6292.0|2588|0
6|88|41|86|33|6118.5|2590|0
6|88|40|87|35|6194.0|2592|0
6|87|39|86|36|5898.0|2594|0
6|86|39|85|37|5778.0|2596|0
6|84|47|82|49|9070.5|2598|0
6|83|37|81|36|6559.0|2600|0
6|83|34|82|30|6553.5|2602|0
6|82|37|81|35|7704.5|2604|0
6|79|31|77|28|6369.0|2606|0
6|79|30|77|27|6615.5|2608|0
6|79|30|78|28|6536.5|2610|0
6|79|30|78|29|6519.5|2612|0
6|80|29|80|28|6596.5|2614|0
6|80|29|80|28|6724.5|2616|0
6|81|25|81|23|6183.0|2618|0
6|81|27|81|26|6489.5|2620|0
6|81|22|81|20|6390.0|2622|0
6|81|17|81|13|5682.0|2624|0
6|79|14|78|10|5748.0|2626|0
6|80|12|79|8|4999.5|2628|0
6|80|12|79|10|5415.0|2630|0
6|80|12|80|11|5571.5|2632|0
6|79|11|78|10|5377.5|2634|0
6|80|11|79|10|5046.5|2636|0
6|78|8|77|6|3859.0|2638|0
6|79|8|78|6|3427.5|2640|0
6|83|41|85|39|3541.0|2644|0
6|83|37|84|45|3243.5|2646|0
6|84|34|85|43|3503.0|2648|0
6|83|29|83|31|3424.0|2650|0
6|84|27|84|26|3509.0|2652|0
6|84|22|84|19|3454.0|2654|0
6|84|18|84|14|3339.5|2656|0
6|84|17|84|13|3346.0|2658|0
6|84|16|84|14|3200.0|2660|0
6|100|37|105|43|2924.0|2662|0
6|99|28|103|30|2458.5|2666|0
6|94|21|97|22|2660.5|2668|0
6|94|16|95|14|3169.0|2670|0
6|89|10|87|5|3729.0|2672|0
6|90|8|88|3|3223.0|2674|0
6|89|5|88|1|1937.0|2676|0
14|101|91|0|0|1207.0|4328|0
14|99|90|60|55|1380.5|4330|0
14|100|89|104|93|1605.0|4332|0
14|99|88|110|97|1767.0|4334|0
14|101|87|108|92|2025.5|4336|0
14|100|85|103|86|2352.0|4338|0
14|99|84|99|83|2477.5|4340|0
14|98|80|97|78|2404.5|4342|0
14|97|79|96|76|2454.0|4344|0
14|98|76|97|73|2491.5|4346|0
14|99|73|99|70|2515.0|4348|0
14|97|70|96|67|2548.5|4350|0
14|95|67|93|64|2394.0|4352|0
14|96|65|95|62|2504.0|4354|0
14|96|61|95|58|2654.5|4356|0
14|96|59|95|56|2520.5|4358|0
14|95|57|94|54|2372.0|4360|0
14|95|54|94|51|2448.5|4362|0
14|95|52|94|49|2487.0|4364|0
14|95|48|94|45|2322.5|4366|0
14|96|46|96|43|2376.0|4368|0
14|97|44|97|41|2459.0|4370|0
14|97|42|97|39|2357.5|4372|0
14|99|39|99|36|2293.0|4374|0
14|99|36|99|33|2360.5|4376|0
14|98|35|98|32|2297.0|4378|0
14|98|31|97|28|2424.5|4380|0
14|99|29|99|26|2469.0|4382|0
14|99|29|99|27|2488.5|4384|0
14|101|26|101|24|2369.5|4386|0
14|101|24|101|21|2495.0|4388|0
14|102|23|102|21|2273.5|4390|0
14|103|21|103|19|2451.5|4392|0
14|103|19|103|17|2320.5|4394|0
14|103|17|103|15|2311.0|4396|0
14|104|14|104|11|2186.5|4398|0
14|104|12|104|9|2517.5|4400|0
14|105|9|105|6|2188.5|4402|0
14|106|9|106|7|2416.0|4404|0
14|106|9|106|8|2369.0|4406|0
14|107|7|107|6|1761.0|4408|0
14|104|6|103|4|1164.5|4410|0
14|103|4|101|2|631.0|4412|0
14|105|4|104|2|538.0|4414|0
14|91|37|92|33|2321.5|4420|0
14|90|32|85|40|2291.5|4424|0
14|91|29|86|37|2477.5|4426|0
14|88|20|84|21|2335.0|4430|0
14|91|9|89|3|2191.0|4436|0
16|120|93|0|0|589.0|4634|0
16|121|92|74|56|865.0|4636|0
16|120|89|125|93|1563.0|4638|0
16|120|88|133|97|1999.0|4640|0
16|121|86|129|90|2403.0|4642|0
16|122|84|126|85|2678.0|4644|0
16|122|81|123|79|2527.5|4646|0
16|123|77|124|74|2639.5|4648|0
16|123|73|123|69|2783.0|4650|0
16|123|70|123|66|2642.5|4652|0
16|123|69|123|66|2751.0|4654|0
16|123|66|123|63|2620.0|4656|0
16|123|62|123|59|2344.0|4658|0
16|123|61|122|58|2509.0|4660|0
16|122|58|121|55|2185.5|4662|0
16|122|56|121|53|2290.0|4664|0
16|120|53|119|50|2376.0|4666|0
16|119|50|117|47|2444.0|4668|0
16|119|50|118|48|2435.0|4670|0
16|118|49|117|47|2443.0|4672|0
16|118|47|117|45|2561.5|4674|0
16|117|44|116|41|2251.5|4676|0
16|117|43|116|41|2194.5|4678|0
16|118|39|118|36|2459.5|4680|0
16|121|36|122|33|2542.0|4682|0
16|121|32|122|28|2347.0|4684|0
16|121|27|121|22|2038.5|4686|0
16|121|25|121|21|2319.0|4688|0
16|122|21|122|17|2571.5|4690|0
16|121|18|121|14|2428.5|4692|0
16|121|14|120|10|2255.5|4694|0
16|122|11|122|7|2574.0|4696|0
16|123|8|123|4|2615.0|4698|0
16|123|7|123|4|2133.0|4700|0
16|123|5|123|3|1400.5|4702|0
16|123|3|123|1|856.5|4706|0
