["config": {"fecha":{self.fecha}, "hora":{self.hora}, "FPS":{self.fps},"FPSDist":{self.fpsdist}, "FPSAp":{self.fpsapa}, "Confianza":{self.conf}, "CantidadApariciones": {self.cantapa}, "DeltaTiempo": {self.tiempo}},"data":]1|35|74|0|0|1344.0|230|1
1|35|69|36|72|2397.5|232|1
1|35|68|38|75|2693.5|234|1
1|37|57|38|55|2601.5|238|1
1|36|51|36|47|2402.5|240|1
1|36|45|35|40|2697.0|242|1
1|37|32|37|24|3215.0|244|1
1|36|32|35|25|2933.5|246|1
1|32|23|30|16|3908.5|248|1
1|35|24|34|19|3601.5|250|1
1|34|17|33|12|1926.5|252|1
1|33|10|32|4|2516.0|254|0
0|44|74|0|0|3467.5|220|1
0|36|75|22|46|1925.5|222|1
0|35|74|36|77|1671.0|224|1
0|37|75|41|83|1315.5|228|1
0|35|69|21|42|2397.5|232|1
0|37|57|40|57|2601.5|238|1
0|36|51|38|48|2402.5|240|1
0|36|45|37|36|2697.0|242|1
0|37|32|37|21|3215.0|244|1
0|36|32|36|24|2933.5|246|1
0|32|23|30|16|3908.5|248|1
0|35|24|34|19|3601.5|250|1
0|34|17|33|12|1926.5|252|1
0|33|10|32|4|2516.0|254|0
3|35|76|0|0|1241.0|1716|1
3|37|76|22|46|876.0|1720|1
3|36|74|37|77|1472.5|1722|1
3|37|67|41|72|3074.0|1724|1
3|35|68|37|70|2727.0|1726|1
3|35|64|35|63|2983.0|1728|1
3|35|56|35|52|3755.5|1730|1
3|35|53|34|48|3551.5|1732|1
3|36|42|36|35|3376.5|1736|1
3|35|39|35|32|3214.5|1738|1
3|30|39|28|35|3409.0|1740|1
3|28|40|25|38|3648.0|1742|1
3|28|39|26|38|3521.0|1744|1
3|27|37|25|36|3684.5|1746|1
3|29|32|28|29|2966.0|1748|1
3|27|28|26|24|3405.5|1750|1
3|27|25|26|21|3239.5|1752|1
3|28|19|28|14|3200.0|1754|1
3|29|17|29|13|2487.0|1756|1
3|29|8|29|2|2185.5|1760|1
3|30|6|30|1|1659.0|1762|1
3|29|5|29|1|1068.0|1764|0
5|60|72|0|0|1535.5|2618|1
5|59|69|36|42|1575.0|2620|1
5|60|63|62|65|1939.0|2622|1
5|61|61|68|66|2618.5|2624|1
5|60|57|64|58|2891.5|2626|1
5|61|51|63|48|3204.0|2628|1
5|62|40|63|33|3237.5|2630|1
5|59|34|58|26|2970.0|2632|1
5|59|32|58|26|2930.0|2634|1
5|60|26|59|21|2744.5|2636|1
5|61|20|61|14|1911.5|2638|1
5|64|14|65|8|2702.5|2640|1
5|66|9|67|3|1367.0|2644|1
5|65|6|66|1|823.5|2646|0
